id,name,summary,ingre,recipe
602,체리콩포트를 숨겨둔 큐브파운드 ♥ 체리초코큐브파운드,"달달한 진한 맛의 초코파운드케이크! 초코와 잘 어울리는 체리콩포트를 안에 채운 "" 체리큐브초코파운드 "" 레시피! 달달한 디저트로 달달한 주말 보내요! 세상의모든레시피 만개의레시피","체리, 설탕, 물, 레몬즙, 옥수수전분, 물, 무염버터, 설탕, 달걀, 박력분, 아몬드파우더, 베이킹파우더, 코코아파우더, 다크초콜릿, 생크림","[체리콩포트]체리는 씨를 제거하고 냄비에 설탕, 물과 함께 넣고 끓인다.  수분이 나오면서 끓어오르면 레몬즙을 넣고 섞는다.  옥수수전분물을 조금씩 넣으면서 농도를 맞춘 후 식힌다. [가나슈]생크림은 따뜻하게 데우고 초콜릿은 중탕으로 녹인다. 녹인 초콜릿에 데운 생크림을 넣고 잘 섞어 가나슈를 만든다. [초코파운드]볼에 버터와 설탕을 넣고 핸드믹서로 공기포집한다.  달걀을 2~3번에 나누어 넣으면서 섞는다. 박력분, 아몬드파우더, 베이킹파우더, 코코아파우더를 함께 체쳐 넣고 섞는다. 완성된 반죽을 틀의 1/2 분량 짜넣고 식힌 체리콩포트를 넣은 후 다시 반죽으로 덮는다. 170도 오븐에 35~40분 굽는다.오븐 구워진 케이크는 틀에서 뺀 후 식힌다. 식힌 케이크에 가나슈를 뿌리고 체리로 장식하여 마무리한다."
603,따뜻한 샐러드! 관자버터구이를 얹은 관자샐러드 만들기 ,겨울에는 속 재료까지 차가운 샐러드를 먹으면 오돌오돌 몸 안까지 추워지잖아요! 관자와 채소를 버터에 볶아 샐러드 위에 얹어보세요! 특별한 드레싱 없이도 맛있는 샐러드를 만들수 있어요! 세상의모든레시피 만개의레시피,"관자, 아스파라거스, 빨간파프리카, 노란파프리카, 알새우, 다진마늘, 양파, 샐러드채소, 소금, 후추, 버터, 발사믹글레이즈, 그라나파다노","파프리카는 씨를 제거하고 사방 1.5cm 크기로 썬다. 양파는 파프리카와 비슷한 크기로 썬다. 아스파라거스는 4cm길이로 썬다. 팬에 버터를 녹인 후 다진마늘을 넣고 볶는다.  관자, 알새우를 넣고 볶다가 손질한 채소를 넣고 가볍게 볶는다.중간중간 소금, 후추 밑간을 하면서 볶아주세요  접시에 샐러드채소>볶은재료>발사믹글레이즈, 그라노파다노를 뿌려 완성한다."
604,명절 전 부치기! 호박전 예쁘게 부치기 ,"명절하면 빠져서는 안되는 전! 호박전에 구멍을 뚫어 새우, 돼지고기로 만든속 재료를 채워 부쳐 주세요! 명절에 못 내려가는 분들도 어떤 전을 부칠까 고민하는 분들도 호박전 부쳐서 다가오는 명절준비하는 건 어때요?! 세상의모든레시피 만개의레시피","애호박, 달걀, 부침가루, 홍고추, 소금, 새우살, 청주, 소금, 후추, 전분, 달걀흰자, 다진돼지고기, 다진마늘, 다진대파, 소금, 맛술, 간장",애호박은 2cm 두께로 썰어 모양커터로 가운데 구멍을 낸다. 홍고추는 얇게 송송 썬다. 애호박은 소금을 고루 뿌려 살짝 절인다. 새우 속 재료를 넣고 차퍼로 갈아 준비한다.  고기 속 재료를 넣고 차퍼로 갈아 준비한다. 소금으로 절인 애호박은 키친타올로 닦아 수분을 제거한다. 달군 팬에 기름을 두르고 밀가루>달걀물 순으로 입혀가며 구워 완성한다. 
605,금새 만드는 퀘사디아! 홍석천의 금세디아 만들기 ,"수미네반찬에 출연한 홍석천이 소개한 ""금세디아"" 냉동만두로 쉽게 후다닥 만든다고해서 이름이 붙였다죠?! 간단하게 먹는 만큼 간단하게 만들어야 하잖아요!재료는 또띠아, 만두, 치즈피자만 있으면 후다닥 간단 점심이나, 브런치에 어울리는 퀘사디아를 만들 수 있어요! 세상의모든레시피 만개의레시피","냉동만두, 모짜렐라치즈, 또띠아",냉동만두를 전자레인지 넣어 약 2분간 익혀내요.전자레인지 익혀낸 만두를 가위나 손을 이용해 으깨요. 또띠아 위에 피자치즈를 조금 올리고 으깬 만두를 올려요. 으깬 만두위에 피자치즈를 듬뿍 올려 또띠아를 반으로 접어요. 약불로 예열된 팬에 또띠아를 올리고 앞뒤로 치즈가 녹을때 까지 구워 완성해요.
606,레몬이 닿으면 색이 변하는 블루멜로우에이드 만들기,허브티에 마술사! 블루멜로우라고 아시나요?! 따뜻한 물이 닿으면 보라색이 되었다가 레몬 같은 산성이 닿으면 분홍색으로 변한다고해서 마술사라고 불리나바요! 기관지 같이 목건강에도 좋다고 알려진 블루멜로우티로 따뜻한 하루 보내세요 :)세상의모든레시피 만개의레시피,"물, 블루멜로우, 레몬, 탄산수, 얼음, 물, 블루멜로우티, 레몬즙, 탄산수, 얼음, 블루큐라소",블루멜로우를 물에 넣고 우린다. 레몬을 슬라이스 한다. 잔> 얼음> 블루멜로우티 > 탄산수> 레몬을 넣는다. 잔> 얼음> 블루 큐라소> 블루멜로우티 > 레몬탄산수를 넣는다.레몬즙과 탄산수를 섞어 준비한다. 
607,말차휘낭시에와 견과사탕으로 수제 설선물 어때요?!!,정성을 담아 만든 수제선물! 집에서 만들수 있는 수제선물 홈베이킹 추천레시피 ♥ 쌉사르름한 말차가루로 만든 휘낭시에 한 개씩 집어 먹기 좋은 견과사탕 만들어서 올 한해 고마운 분들께 선물해보세요:_) 세상의모든레시피 만개의레시피,"달걀흰자, 설탕, 꿀, 아몬드가루, 박력분, 말차가루, 무염버터, 당절임콩, 설탕, 물, 아몬드, 코코아파우더, 시나몬파우더, 설탕, 물, 피칸, 콩가루","냄비에 버터를 넣고 주걱으로 저으면서 갈색이 될 때까지 가열한다.  갈색이 된 버터는 체에 한번 걸려 준비한다. 볼에 달걀흰자, 설탕, 꿀을 넣고 거품기로 잘 섞는다. 박력분, 아몬드가루, 말차파우더를 체쳐 넣고 거품기로 섞는다.  태운 버터를 넣으면서 섞는다. 반죽이 모두 섞이면 랩핑하여 냉장고에서 1시간 이상 휴지시킨다. 휴지시킨 반죽을 짤주머니에 넣고 틀에 짠 후 삼색콩을 올린다. 200도 예열한 오븐에 12~13분 굽는다.오븐 구워진 휘낭시에는 틀에서 뺀 후 식힘망에 식힌다. [한입견과사탕] 냄비에 설탕과 물을 넣고 끓인다.설탕과 물을 젓지 말고 끓여주세요. 설탕이 모두 녹아 끓으면 아몬드/피칸을 넣고 잘 섞는다. 견과류 주변으로 설탕의 하얀 입자가 생기면 불을 끄고 넓게 펼쳐 식힌다. 코코아가루와 시나몬파우더를 섞은 것에 아몬드, 콩가루에 피칸을 넣고 가루를 묻혀 완성한다."
608,감칠맛이 좋은 따뜻한 밥 한그릇! 문어솥밥 ♥ ,어떻게 지냈지는 모르겠는 지난 한 해를 보낸지 벌써 한달이 지났어요~ 모두가 힘든 시기에 건강을 생각해서 만든 푸짐한 따뜻한 밥 한끼로 다가오는 설날을 기다려봐요! 세상의모든레시피 만개의레시피,"불린쌀, 물, 말린톳, 문어다리, 쪽파, 다시마, 소금, 참기름","문어다리는 칼집을 낸다.빨판 쪽에 칼집을 내어주세요  문어는 소금, 참기름으로 밑간을 한다. 불린 쌀, 물, 다시마, 톳을 넣고 센불로 끓인다.  끓기 시작하면 밑간한 문어다리를 넣고 뚜껑을 닫아 약불로 15분간 끓인다.밥을 짓는 동안 문어솥밥에 어울리는 된장국을 끓여주세요 불을 끄고 5분간 뜸을 들여 완성한다."
609,쌉사름한 말차와 딸기의 환상의 조합 ♥ 딸기말차양갱 ,너무 달지 않아 모두가 좋아할 만한 양갱! 딸기를 콕콕 박아 상큼하면서 달달한 맛의 양갱! 곧 선물할 일이 많아지는 명절에 직접만든 말차딸기양갱으로 마음을 전해요! 세상의모든레시피 만개의레시피,"물, 분말한천, 설탕, 백앙금, 말차가루, 따뜻한물, 딸기",냄비에 물과 한천을 넣고 20~30분 불린 후 설탕을 넣고 중불에서 저으면서 끓인다. 백앙금을 넣고 잘 섞으면서 끓인다. 말차가루에 따뜻한 물을 넣고 섞은 후 2에 넣고 섞는다.말차가루가 남을 경우 체에 한번 걸려주세요.  랩을 씌운 사각무스틀에 양갱물을 약간 부은 후 딸기를 넣어 고정시킨다. 나머지 양갱물을 넣고 부은 후 냉장고에 2시간 정도 굳힌다. 적당한 크기에 맞춰 잘라 완성한다.
610,부서지기 쉬운 연어스테이크! 실패없이 크리스피하게! 크리스피연어구이 ♥,요리초보자들은 연어스테이크 굽다가 부서지는 경우가 많죠?!!! 실패없이 연어를 쉽게 굽는 방법!에어프라이어 오븐으로 간단하게 구워 완성하세요! 소스는 요거트로 만들어 완전 맛보장! 세상의모든레시피 만개의레시피,"연어, 어린잎채소, 올리브유, 소금, 후추, 빵가루, 파슬리가루, 파마산치즈가루, 녹인버터, 플레인요거트, 다진양파, 식초, 올리브유, 설탕, 소금","연어에 밑간 재료를 넣고 10분간 둔다. 허브크럼블 재료를 섞는다. 연어에 허브크럼블를 묻힌 후 180도 예열된 오븐에 15~20분간 굽는다.오븐 볼에 소스재료를 소스를 만든다. 접시에 어린잎채소, 연어구이를 올린 뒤 소스를 뿌려 완성한다."
611,옥수동 윤식당! 윤은혜의 곶감잼 만드는 방법 ,카야잼 같은 맛이 난 다던 윤은혜의 화제의 곶감잼! 부드러운 맛을 업그레이드 해주는 생크림은 곶감잼의 팁! 쫀쫀하고 달달한 곶감잼 만들어 내일은 브런치를 즐겨보세요 :) 세상의모든레시피 만개의레시피,"곶감, 황설탕, 생크림","곶감은 꼭지, 씨를 제거 한 뒤 숟가락으로 속을 긁어내고 껍질은 다진다. 냄비에 곶감, 설탕을 넣고 7분간 약불에서 젓는다. 설탕 덩어리가 없어지면 생크림을 붓고 3분간 더 저어 완성한다. "
612,알싸한 생강향과 레몬아이싱으로 덮은 홈베이킹 진저케이크 ♥,집에서도 쉽게 구울 수 있는 생강케이크! 생크림아이싱을 따로 하지 않아도 레몬글레이즈를 덮어 꾸밀 수 있는 홈베이킹 케이크 레시피! 집에서도 근사하지만 쉽고 센스있게 맛있는 베이킹 하세요 :) 세상의모든레시피 만개의레시피,"무염버터, 흑설탕, 꿀, 달걀, 중력분, 생강가루, 베이킹파우더, 베이킹소다, 우유, 레몬즙, 생강액, 슈가파우더","냄비에 무염버터, 흑설탕, 꿀을 넣고 약불로 버터를 녹이면서 섞는다.  버터가 모두 녹으면 불에서 내려 볼에 옮긴 후 달걀을 넣고 거품기로 섞는다. 중력분, 베이킹파우더, 베이킹소다, 생강가루를 함께 체쳐 넣고 섞는다. 유기농 밀가루 우유를 넣고 섞는다. 유산지를 깐 틀에 반죽을 붓고 180도 예열한 오븐에 35~40분 굽는다.오븐 구워진 케이크는 틀에서 빼 식힘망에서 식힌다. [레몬생강아이싱]레몬즙, 생강액, 슈가파우더를 넣고 섞는다.  식힌 케이크 위에 아이싱을 뿌려 완성한다.레몬제스트를 뿌려 주면 레몬의 향이 더 살아나요."
613,간식으로 감기예방하기! 식빵과 찰떡! 유자생강잼 ♥,"유난히도 추운 올 겨울.. 겨울감기 걸리면 빨리낫지도 않고,,,,, 요즘 감기 걸리면 걱정을 한가득,,,,, 감기예방에 좋다는 생강과 유자! 식빵이나 비스킷 같은 간식을 먹을 때 만이라도 비타민 가득 담은 유자잼을 만들어 감기예방하세요 세상의모든레시피 만개의레시피","유자, 설탕, 생강","유자는 깨끗이 씻어 4등분 해 껍질과 과육을 분리한 후 씨를 제거한다. 끓는 물에 유자껍질을 넣고 5분 정도 데친 후 찬물에 식힌다. 데친 유자껍질 안쪽의 흰부분을 칼로 제거한 후 잘게 썬다. 생강은 껍질을 제거하고 편썬다. 냄비에 잘게 썬 유자껍질과 과육, 설탕, 생강을 넣고 저어가면 끓인다. 끓어오르면 중불로 내려 5분 정도 더 끓이다가 불을 끄고 생강을 건져낸다.  핸드블렌더로 졸여진 유자를 갈아 준 뒤 다시 중불에서 졸인다. 졸여진 유자잼을 찬물에 담가 흩어지지 않으면 불을 끄고 열탕 소독한 병에 잼을 담아준다."
614,햄 대신 두부와 땡초를 넣은 두부땡초김밥 ♥,"간단한 김밥을 찾으셨나요?! 집에 햄도, 단무지도 없을 때! 쉽게 만들 수 있는 두부땡초김밥! 청양고추는 마요네즈가 잡아줘서 씁하씁하 하면서 계속 먹을 수 있어요! 세상의모든레시피 만개의레시피","두부, 청양고추, 데리야끼소스, 마요네즈, 김밥용김, 밥1+1/2공기, 소금, 후추, 참기름, 소금, 통깨","두부는 반으로 자른 후 길게 6등분 한다.키친타월로 두부의 물기를 제거해야 부칠때 튀지 않아요.  자른 두부의 소금, 후추로 간한다. 팬에 기름을 넉넉히 두르고 두부를 넣고어 노릇하게 부친다.  볼에 밥과 밑간 재료를 넣고 섞는다. 김밥용 김에 밥을 얇고 넓게 펴준다. 부친 두부와 꼭지를 뗀 청양고추를 올리고 데리야끼소스, 마요네즈를 뿌린 뒤 돌돌 말아 완성한다."
615,"고급 식재료, 일상에서 쉽게 만나자! 감태 레시피 모음집♥","풍부한 칼슘과 철분, 미네랄 등영양소를 품고 있는 고급 식재료 서산해품감태,조금 낯설어 어떻게 먹어야 할지 모르겠다면?만개의 레시피가 소개하는 다양한 감태 요리로간편하고 즐겁게 건강한 영양소를 충전하세요 :)","감태(분말), 밥, 맛살, 소금, 참기름, 통깨, 맛살, 마요네즈, 설탕, 후추, 어묵, 양파, 고춧가루, 간장, 올리고당, 감태, 밥, 소금, 참기름, 통깨, 감태, 로메인, 닭가슴살, 빨간파프리카, 노랑파프리카, 쌈무","[감태 충무김밥 만들기] 어묵은 한입 크기로 썰고 양파는 채 썰어 준비해요. 예열된 팬에 기름을 두르고 양파, 어묵을 볶아요. 고춧가루, 간장, 올리고당을 넣어 어묵볶음을 완성해요. 볼에 밥, 소금, 참기름, 통깨를 넣어 섞어 밑간을 해요. 감태에 밥을 올리고 김밥을 말아요. 어묵 볶음과 감태 김밥을 함께 내 완성해요.  [맛살 감태 주먹밥 만들기] 맛살은 결대로 찢어 준비해요.  볼에 맛살, 마요네즈, 설탕, 후추를 약간 넣어 섞어 맛살 마요 소스를 만들어요. 볼에 밥, 맛살, 소금, 참기름, 통깨를 넣어 섞어 밥에 밑간을 해요. 밥을 한입 크기로 동그랗게 만들어요. 감태분말 (감태가루)을 이용해 감태옷을 입혀요. 접시에 감태 주먹밥을 놓고 맛살 마요 소스를 올려 완성해요. [닭가슴살 감태 말이 만들기] 닭가슴살은 소금, 후추로 밑간해요. 예열된 팬에 기름을 조금 두르고 닭가슴살을 올려 구워내요. 감태에 로메인을 올리고 쌈무, 닭가슴살, 파프리카를 넣어 감싸 완성해요. "
616,필수 밥도둑! 백종원의 달걀장조림 feat. 달걀 삶는 꿀팁 ♥,"요리를 멈추기 힘든 백파더 백종원의 레시피! 쉽다 쉬워! 쉬운 밥반찬 달걀장조림 어떻게 만드나?! 본방을 놓친 분들을 위한 백파더 백종원의 밥도둑 ""달걀장조림"" 만드는 법! 지금 바로 만들고 밥 푸러 가세요 세상의모든레시피 만개의레시피","달걀, 청양고추, 꽈리고추, 통마늘, 간장, 물, 설탕, 다시마, 식초, 소금","달걀은 냄비에 담아 달걀이 잠길 정도로 물을 넣고 식초와 소금을 넣어 약 14분간 삶아요.냄비달걀의 갯수는 5개에서 10개 까지 가능해요. 달걀이 익는 동안 꽈리고추, 청양고추는 먹기 좋게 썰어요. 달걀은 껍질을 벗겨 준비해요. 냄비에 물, 간장, 설탕, 달걀, 마늘을 넣어요.냄비 끓어오르면 다시마와 꽈리고추, 청양고추를 넣어 섞어주세요. 끓어오르면 불을 꺼서 완성해요."
617,임금님 수라상에 올라갈 비주얼! 새우애호박찜 ♥,임금님 수라상에 올라갈 만한 비주얼! 새우살을 채워 간장육수에 끓이듯이 쪄낸 근사한 일품요리! 담백한 맛하고 촉촉한 맛의 애호박요리 만들어요! 세상의모든레시피 만개의레시피,"애호박, 물, 간장, 참기름, 새우, 다진마늘, 다진대파, 청주, 소금, 후추","애호박은 양끝을 정리하고 5cm길이로 썬다.  속을 1cm 정도 남겨두고 숟가락으로 파낸다. 끓는 물에 소금을 약간 넣고 애호박을 1~2분간 데친 후 찬물에 헹군다. 새우를 다진 후 소 재료를 넣고 섞는다.  애호박에 소를 넣어 채운다.전분가루가 있다면 애호박 속에 뿌려요. 홍고추를 올리면 예뻐요.  냄비에 물, 간장, 참기름을 넣고 끓으면 애호박을 넣고 조려 완성한다.냄비"
